"coder","category","item","code"
0,"type-Cause/Effect","50_type5",false
0,"type-Global Pattern","50_type5",true
0,"type","50_type5","[{""text"":""Global Pattern""}]"
0,"chart","51_chart1","[]"
0,"chart","51_chart2","[]"
0,"chart","51_chart3","[]"
0,"year","51_year1","[{""text"":""2012""}]"
0,"year","51_year2","[{""text"":""2008""},{""text"":""2009""}]"
0,"year","51_year3","[]"
0,"type-Comparison","51_type1",false
0,"type-Cause/Effect","51_type1",false
0,"type-Global Pattern","51_type1",true
0,"type","51_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","51_type2",false
0,"type-Cause/Effect","51_type2",false
0,"type-Global Pattern","51_type2",true
0,"type","51_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","51_type3",false
0,"type-Cause/Effect","51_type3",false
0,"type-Global Pattern","51_type3",false
0,"type","51_type3","[]"
0,"chart","52_chart1","[{""text"":""health & fitness""}]"
0,"chart","52_chart2","[{""text"":""computers & internet""}]"
0,"chart","52_chart3","[{""text"":""law & government""}]"
0,"year","52_year1","[]"
0,"year","52_year2","[{""text"":""2008""}]"
0,"year","52_year3","[]"
0,"type-Comparison","52_type1",false
0,"type-Cause/Effect","52_type1",false
0,"type-Global Pattern","52_type1",true
0,"type","52_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","52_type2",false
0,"type-Cause/Effect","52_type2",false
0,"type-Global Pattern","52_type2",true
0,"type","52_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","52_type3",false
0,"type-Cause/Effect","52_type3",false
0,"type-Global Pattern","52_type3",true
0,"type","52_type3","[{""text"":""Global Pattern""}]"
0,"chart","53_chart1","[{""text"":""computers & internet""}]"
0,"chart","53_chart2","[{""text"":""religion & philosophy""}]"
0,"chart","53_chart3","[{""text"":""media & arts""},{""text"":""work & money""}]"
0,"year","53_year1","[]"
0,"year","53_year2","[]"
0,"year","53_year3","[]"
0,"type-Comparison","53_type1",false
0,"type-Cause/Effect","53_type1",false
0,"type-Global Pattern","53_type1",true
0,"type","53_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","53_type2",false
0,"type-Cause/Effect","53_type2",false
0,"type-Global Pattern","53_type2",true
0,"type","53_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","53_type3",false
0,"type-Cause/Effect","53_type3",false
0,"type-Global Pattern","53_type3",true
0,"type","53_type3","[{""text"":""Global Pattern""}]"
0,"chart","54_chart1","[{""text"":""health & fitness""}]"
0,"chart","54_chart2","[{""text"":""health & fitness""}]"
0,"chart","54_chart3","[{""text"":""clothing, beauty, & fashion""}]"
0,"year","54_year1","[]"
0,"year","54_year2","[]"
0,"year","54_year3","[]"
0,"type-Comparison","54_type1",true
0,"type-Cause/Effect","54_type1",false
0,"type-Global Pattern","54_type1",true
0,"type","54_type1","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"type-Comparison","54_type2",false
0,"type-Cause/Effect","54_type2",true
0,"type-Global Pattern","54_type2",false
0,"type","54_type2","[{""text"":""Cause/Effect""}]"
0,"type-Comparison","54_type3",false
0,"type-Cause/Effect","54_type3",true
0,"type-Global Pattern","54_type3",false
0,"type","54_type3","[{""text"":""Cause/Effect""}]"
0,"chart","55_chart1","[]"
0,"chart","55_chart2","[{""text"":""computers & internet""}]"
0,"chart","55_chart3","[{""text"":""computers & internet""},{""text"":""religion & philosophy""}]"
0,"year","55_year1","[{""text"":""2008""}]"
0,"year","55_year2","[]"
0,"year","55_year3","[]"
0,"type-Comparison","55_type1",false
0,"type-Cause/Effect","55_type1",false
0,"type-Global Pattern","55_type1",true
0,"type","55_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","55_type2",false
0,"type-Cause/Effect","55_type2",false
0,"type-Global Pattern","55_type2",true
0,"type","55_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","55_type3",false
0,"type-Cause/Effect","55_type3",false
0,"type-Global Pattern","55_type3",true
0,"type","55_type3","[{""text"":""Global Pattern""}]"
0,"chart","56_chart1","[{""text"":""religion & philosophy""}]"
0,"chart","56_chart2","[{""text"":""computers & internet""},{""text"":""technology""}]"
0,"chart","56_chart3","[{""text"":""food & drink""}]"
0,"chart","56_chart4","[{""text"":""human relations""}]"
0,"chart","56_chart5","[{""text"":""writing & language""}]"
0,"year","56_year1","[]"
0,"year","56_year2","[]"
0,"year","56_year3","[]"
0,"year","56_year4","[]"
0,"year","56_year5","[]"
0,"type-Comparison","56_type1",false
0,"type-Cause/Effect","56_type1",false
0,"type-Global Pattern","56_type1",true
0,"type","56_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","56_type2",false
0,"type-Cause/Effect","56_type2",false
0,"type-Global Pattern","56_type2",true
0,"type","56_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","56_type3",false
0,"type-Cause/Effect","56_type3",false
0,"type-Global Pattern","56_type3",true
0,"type","56_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","56_type4",false
0,"type-Cause/Effect","56_type4",false
0,"type-Global Pattern","56_type4",true
0,"type","56_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","56_type5",false
0,"type-Cause/Effect","56_type5",false
0,"type-Global Pattern","56_type5",true
0,"type","56_type5","[{""text"":""Global Pattern""}]"
0,"chart","57_chart1","[{""text"":""religion & philosophy""}]"
0,"chart","57_chart2","[{""text"":""Group Mention""}]"
0,"chart","57_chart3","[{""text"":""human relations""}]"
0,"chart","57_chart4","[{""text"":""work & money""}]"
0,"chart","57_chart5","[{""text"":""law & government""}]"
0,"year","57_year1","[]"
0,"year","57_year2","[{""text"":""2009""}]"
0,"year","57_year3","[]"
0,"year","57_year4","[]"
0,"year","57_year5","[{""text"":""2009""}]"
0,"type-Comparison","57_type1",false
0,"type-Cause/Effect","57_type1",false
0,"type-Global Pattern","57_type1",true
0,"type","57_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","57_type2",false
0,"type-Cause/Effect","57_type2",true
0,"type-Global Pattern","57_type2",true
0,"type","57_type2","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","57_type3",false
0,"type-Cause/Effect","57_type3",false
0,"type-Global Pattern","57_type3",true
0,"type","57_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","57_type4",false
0,"type-Cause/Effect","57_type4",false
0,"type-Global Pattern","57_type4",true
0,"type","57_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","57_type5",false
0,"type-Cause/Effect","57_type5",true
0,"type-Global Pattern","57_type5",false
0,"type","57_type5","[{""text"":""Cause/Effect""}]"
0,"chart","58_chart1","[{""text"":""computers & internet""}]"
0,"chart","58_chart2","[{""text"":""human relations""}]"
0,"chart","58_chart3","[{""text"":""travel & transportation""}]"
0,"chart","58_chart4","[{""text"":""media & arts""}]"
0,"year","58_year1","[]"
0,"year","58_year2","[{""text"":""2004""}]"
0,"year","58_year3","[{""text"":""2009""}]"
0,"year","58_year4","[{""text"":""2009""}]"
0,"type-Comparison","58_type1",false
0,"type-Cause/Effect","58_type1",false
0,"type-Global Pattern","58_type1",true
0,"type","58_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","58_type2",false
0,"type-Cause/Effect","58_type2",false
0,"type-Global Pattern","58_type2",true
0,"type","58_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","58_type3",false
0,"type-Cause/Effect","58_type3",false
0,"type-Global Pattern","58_type3",true
0,"type","58_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","58_type4",false
0,"type-Cause/Effect","58_type4",false
0,"type-Global Pattern","58_type4",true
0,"type","58_type4","[{""text"":""Global Pattern""}]"
0,"chart","59_chart1","[]"
0,"chart","59_chart2","[{""text"":""religion & philosophy""}]"
0,"chart","59_chart3","[{""text"":""computers & internet""}]"
0,"chart","59_chart4","[{""text"":""human relations""}]"
0,"chart","59_chart5","[]"
0,"year","59_year1","[]"
0,"year","59_year2","[]"
0,"year","59_year3","[]"
0,"year","59_year4","[]"
0,"year","59_year5","[]"
0,"type-Comparison","59_type1",false
0,"type-Cause/Effect","59_type1",false
0,"type-Global Pattern","59_type1",true
0,"type","59_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","59_type2",false
0,"type-Cause/Effect","59_type2",false
0,"type-Global Pattern","59_type2",true
0,"type","59_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","59_type3",false
0,"type-Cause/Effect","59_type3",false
0,"type-Global Pattern","59_type3",true
0,"type","59_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","59_type4",false
0,"type-Cause/Effect","59_type4",false
0,"type-Global Pattern","59_type4",true
0,"type","59_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","59_type5",true
0,"type-Cause/Effect","59_type5",false
0,"type-Global Pattern","59_type5",true
0,"type","59_type5","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"chart","60_chart1","[]"
0,"chart","60_chart2","[{""text"":""computers & internet""},{""text"":""health & fitness""},{""text"":""media & arts""},{""text"":""work & money""}]"
0,"chart","60_chart3","[]"
0,"chart","60_chart4","[{""text"":""human relations""}]"
0,"year","60_year1","[{""text"":""2009""}]"
0,"year","60_year2","[{""text"":""2012""},{""text"":""2013""},{""text"":""2014""}]"
0,"year","60_year3","[]"
0,"year","60_year4","[{""text"":""2004""}]"
0,"type-Comparison","60_type1",false
0,"type-Cause/Effect","60_type1",false
0,"type-Global Pattern","60_type1",true
0,"type","60_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","60_type2",true
0,"type-Cause/Effect","60_type2",false
0,"type-Global Pattern","60_type2",true
0,"type","60_type2","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"type-Comparison","60_type3",false
0,"type-Cause/Effect","60_type3",false
0,"type-Global Pattern","60_type3",true
0,"type","60_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","60_type4",true
0,"type-Cause/Effect","60_type4",false
0,"type-Global Pattern","60_type4",false
0,"type","60_type4","[{""text"":""Comparison""}]"
0,"chart","61_chart1","[]"
0,"chart","61_chart2","[{""text"":""computers & internet""}]"
0,"chart","61_chart3","[{""text"":""religion & philosophy""}]"
0,"year","61_year1","[]"
0,"year","61_year2","[]"
0,"year","61_year3","[]"
0,"type-Comparison","61_type1",false
0,"type-Cause/Effect","61_type1",false
0,"type-Global Pattern","61_type1",true
0,"type","61_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","61_type2",false
0,"type-Cause/Effect","61_type2",false
0,"type-Global Pattern","61_type2",true
0,"type","61_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","61_type3",false
0,"type-Cause/Effect","61_type3",false
0,"type-Global Pattern","61_type3",true
0,"type","61_type3","[{""text"":""Global Pattern""}]"
0,"chart","62_chart1","[]"
0,"chart","62_chart2","[]"
0,"chart","62_chart3","[]"
0,"chart","62_chart4","[]"
0,"chart","62_chart5","[{""text"":""computers & internet""}]"
0,"year","62_year1","[{""text"":""2009""}]"
0,"year","62_year2","[{""text"":""2009""},{""text"":""2014""}]"
0,"year","62_year3","[{""text"":""2012""}]"
0,"year","62_year4","[]"
0,"year","62_year5","[{""text"":""2008""}]"
0,"type-Comparison","62_type1",false
0,"type-Cause/Effect","62_type1",false
0,"type-Global Pattern","62_type1",true
0,"type","62_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","62_type2",true
0,"type-Cause/Effect","62_type2",false
0,"type-Global Pattern","62_type2",true
0,"type","62_type2","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"type-Comparison","62_type3",false
0,"type-Cause/Effect","62_type3",false
0,"type-Global Pattern","62_type3",true
0,"type","62_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","62_type4",false
0,"type-Cause/Effect","62_type4",false
0,"type-Global Pattern","62_type4",true
0,"type","62_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","62_type5",false
0,"type-Cause/Effect","62_type5",false
0,"type-Global Pattern","62_type5",true
0,"type","62_type5","[{""text"":""Global Pattern""}]"
0,"chart","63_chart1","[{""text"":""computers & internet""}]"
0,"chart","63_chart2","[]"
0,"chart","63_chart3","[{""text"":""pets & animals""}]"
0,"year","63_year1","[]"
0,"year","63_year2","[]"
0,"year","63_year3","[]"
0,"type-Comparison","63_type1",false
0,"type-Cause/Effect","63_type1",false
0,"type-Global Pattern","63_type1",true
0,"type","63_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","63_type2",false
0,"type-Cause/Effect","63_type2",false
0,"type-Global Pattern","63_type2",true
0,"type","63_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","63_type3",false
0,"type-Cause/Effect","63_type3",false
0,"type-Global Pattern","63_type3",true
0,"type","63_type3","[{""text"":""Global Pattern""}]"
0,"chart","64_chart1","[]"
0,"chart","64_chart2","[{""text"":""health & fitness""}]"
0,"chart","64_chart3","[]"
0,"year","64_year1","[]"
0,"year","64_year2","[]"
0,"year","64_year3","[]"
0,"type-Comparison","64_type1",false
0,"type-Cause/Effect","64_type1",false
0,"type-Global Pattern","64_type1",true
0,"type","64_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","64_type2",false
0,"type-Cause/Effect","64_type2",false
0,"type-Global Pattern","64_type2",true
0,"type","64_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","64_type3",false
0,"type-Cause/Effect","64_type3",false
0,"type-Global Pattern","64_type3",false
0,"type","64_type3","[]"
0,"chart","65_chart1","[{""text"":""religion & philosophy""}]"
0,"chart","65_chart2","[{""text"":""computers & internet""}]"
0,"chart","65_chart3","[{""text"":""health & fitness""},{""text"":""media & arts""},{""text"":""work & money""}]"
0,"chart","65_chart4","[{""text"":""pets & animals""},{""text"":""science & nature""},{""text"":""shopping""}]"
0,"year","65_year1","[]"
0,"year","65_year2","[]"
0,"year","65_year3","[{""text"":""2004""},{""text"":""2009""}]"
0,"year","65_year4","[]"
0,"type-Comparison","65_type1",false
0,"type-Cause/Effect","65_type1",false
0,"type-Global Pattern","65_type1",true
0,"type","65_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","65_type2",false
0,"type-Cause/Effect","65_type2",false
0,"type-Global Pattern","65_type2",true
0,"type","65_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","65_type3",true
0,"type-Cause/Effect","65_type3",false
0,"type-Global Pattern","65_type3",true
0,"type","65_type3","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"type-Comparison","65_type4",true
0,"type-Cause/Effect","65_type4",false
0,"type-Global Pattern","65_type4",true
0,"type","65_type4","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"chart","66_chart1","[]"
0,"chart","66_chart2","[]"
0,"chart","66_chart3","[{""text"":""computers & internet""}]"
0,"year","66_year1","[]"
0,"year","66_year2","[]"
0,"year","66_year3","[]"
0,"type-Comparison","66_type1",false
0,"type-Cause/Effect","66_type1",false
0,"type-Global Pattern","66_type1",true
0,"type","66_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","66_type2",false
0,"type-Cause/Effect","66_type2",false
0,"type-Global Pattern","66_type2",true
0,"type","66_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","66_type3",false
0,"type-Cause/Effect","66_type3",false
0,"type-Global Pattern","66_type3",true
0,"type","66_type3","[{""text"":""Global Pattern""}]"
0,"chart","67_chart1","[{""text"":""computers & internet""}]"
0,"chart","67_chart2","[{""text"":""work & money""}]"
0,"chart","67_chart3","[{""text"":""law & government""}]"
0,"year","67_year1","[]"
0,"year","67_year2","[]"
0,"year","67_year3","[]"
0,"type-Comparison","67_type1",false
0,"type-Cause/Effect","67_type1",false
0,"type-Global Pattern","67_type1",true
0,"type","67_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","67_type2",false
0,"type-Cause/Effect","67_type2",false
0,"type-Global Pattern","67_type2",true
0,"type","67_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","67_type3",false
0,"type-Cause/Effect","67_type3",false
0,"type-Global Pattern","67_type3",true
0,"type","67_type3","[{""text"":""Global Pattern""}]"
0,"chart","68_chart1","[]"
0,"chart","68_chart2","[]"
0,"chart","68_chart3","[{""text"":""computers & internet""}]"
0,"year","68_year1","[]"
0,"year","68_year2","[]"
0,"year","68_year3","[]"
0,"type-Comparison","68_type1",false
0,"type-Cause/Effect","68_type1",true
0,"type-Global Pattern","68_type1",false
0,"type","68_type1","[{""text"":""Cause/Effect""}]"
0,"type-Comparison","68_type2",false
0,"type-Cause/Effect","68_type2",true
0,"type-Global Pattern","68_type2",false
0,"type","68_type2","[{""text"":""Cause/Effect""}]"
0,"type-Comparison","68_type3",false
0,"type-Cause/Effect","68_type3",false
0,"type-Global Pattern","68_type3",true
0,"type","68_type3","[{""text"":""Global Pattern""}]"
0,"chart","69_chart1","[]"
0,"chart","69_chart2","[{""text"":""computers & internet""}]"
0,"chart","69_chart3","[{""text"":""religion & philosophy""}]"
0,"year","69_year1","[]"
0,"year","69_year2","[]"
0,"year","69_year3","[]"
0,"type-Comparison","69_type1",false
0,"type-Cause/Effect","69_type1",false
0,"type-Global Pattern","69_type1",true
0,"type","69_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","69_type2",false
0,"type-Cause/Effect","69_type2",false
0,"type-Global Pattern","69_type2",true
0,"type","69_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","69_type3",false
0,"type-Cause/Effect","69_type3",false
0,"type-Global Pattern","69_type3",true
0,"type","69_type3","[{""text"":""Global Pattern""}]"
0,"chart","70_chart1","[{""text"":""computers & internet""}]"
0,"chart","70_chart2","[{""text"":""religion & philosophy""}]"
0,"chart","70_chart3","[{""text"":""human relations""}]"
0,"chart","70_chart4","[{""text"":""travel & transportation""}]"
0,"chart","70_chart5","[{""text"":""law & government""}]"
0,"year","70_year1","[{""text"":""2012""}]"
0,"year","70_year2","[]"
0,"year","70_year3","[{""text"":""2012""}]"
0,"year","70_year4","[]"
0,"year","70_year5","[]"
0,"type-Comparison","70_type1",false
0,"type-Cause/Effect","70_type1",false
0,"type-Global Pattern","70_type1",true
0,"type","70_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","70_type2",false
0,"type-Cause/Effect","70_type2",false
0,"type-Global Pattern","70_type2",true
0,"type","70_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","70_type3",false
0,"type-Cause/Effect","70_type3",false
0,"type-Global Pattern","70_type3",true
0,"type","70_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","70_type4",false
0,"type-Cause/Effect","70_type4",false
0,"type-Global Pattern","70_type4",true
0,"type","70_type4","[{""text"":""Global Pattern""}]"
0,"type-Comparison","70_type5",false
0,"type-Cause/Effect","70_type5",false
0,"type-Global Pattern","70_type5",true
0,"type","70_type5","[{""text"":""Global Pattern""}]"
0,"chart","71_chart1","[{""text"":""computers & internet""},{""text"":""religion & philosophy""}]"
0,"chart","71_chart2","[]"
0,"chart","71_chart3","[{""text"":""computers & internet""}]"
0,"year","71_year1","[]"
0,"year","71_year2","[]"
0,"year","71_year3","[]"
0,"type-Comparison","71_type1",false
0,"type-Cause/Effect","71_type1",false
0,"type-Global Pattern","71_type1",true
0,"type","71_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","71_type2",false
0,"type-Cause/Effect","71_type2",false
0,"type-Global Pattern","71_type2",true
0,"type","71_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","71_type3",true
0,"type-Cause/Effect","71_type3",false
0,"type-Global Pattern","71_type3",true
0,"type","71_type3","[{""text"":""Comparison""},{""text"":""Global Pattern""}]"
0,"chart","72_chart1","[{""text"":""computers & internet""}]"
0,"chart","72_chart2","[]"
0,"chart","72_chart3","[{""text"":""human relations""}]"
0,"year","72_year1","[{""text"":""2008""},{""text"":""2009""}]"
0,"year","72_year2","[{""text"":""2008""},{""text"":""2009""}]"
0,"year","72_year3","[{""text"":""2012""}]"
0,"type-Comparison","72_type1",false
0,"type-Cause/Effect","72_type1",false
0,"type-Global Pattern","72_type1",true
0,"type","72_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","72_type2",false
0,"type-Cause/Effect","72_type2",false
0,"type-Global Pattern","72_type2",true
0,"type","72_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","72_type3",false
0,"type-Cause/Effect","72_type3",false
0,"type-Global Pattern","72_type3",true
0,"type","72_type3","[{""text"":""Global Pattern""}]"
0,"chart","73_chart1","[]"
0,"chart","73_chart2","[]"
0,"chart","73_chart3","[]"
0,"chart","73_chart4","[]"
0,"chart","73_chart5","[]"
0,"year","73_year1","[]"
0,"year","73_year2","[]"
0,"year","73_year3","[]"
0,"year","73_year4","[]"
0,"year","73_year5","[]"
0,"type-Comparison","73_type1",false
0,"type-Cause/Effect","73_type1",false
0,"type-Global Pattern","73_type1",false
0,"type","73_type1","[]"
0,"type-Comparison","73_type2",false
0,"type-Cause/Effect","73_type2",false
0,"type-Global Pattern","73_type2",false
0,"type","73_type2","[]"
0,"type-Comparison","73_type3",false
0,"type-Cause/Effect","73_type3",false
0,"type-Global Pattern","73_type3",false
0,"type","73_type3","[]"
0,"type-Comparison","73_type4",false
0,"type-Cause/Effect","73_type4",false
0,"type-Global Pattern","73_type4",false
0,"type","73_type4","[]"
0,"type-Comparison","73_type5",false
0,"type-Cause/Effect","73_type5",false
0,"type-Global Pattern","73_type5",false
0,"type","73_type5","[]"
0,"chart","74_chart1","[]"
0,"chart","74_chart2","[{""text"":""computers & internet""}]"
0,"chart","74_chart3","[]"
0,"chart","74_chart4","[]"
0,"chart","74_chart5","[{""text"":""media & arts""},{""text"":""work & money""}]"
0,"year","74_year1","[]"
0,"year","74_year2","[]"
0,"year","74_year3","[]"
0,"year","74_year4","[]"
0,"year","74_year5","[]"
0,"type-Comparison","74_type1",false
0,"type-Cause/Effect","74_type1",false
0,"type-Global Pattern","74_type1",false
0,"type","74_type1","[]"
0,"type-Comparison","74_type2",false
0,"type-Cause/Effect","74_type2",false
0,"type-Global Pattern","74_type2",true
0,"type","74_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","74_type3",false
0,"type-Cause/Effect","74_type3",false
0,"type-Global Pattern","74_type3",false
0,"type","74_type3","[]"
0,"type-Comparison","74_type4",false
0,"type-Cause/Effect","74_type4",false
0,"type-Global Pattern","74_type4",false
0,"type","74_type4","[]"
0,"type-Comparison","74_type5",false
0,"type-Cause/Effect","74_type5",false
0,"type-Global Pattern","74_type5",true
0,"type","74_type5","[{""text"":""Global Pattern""}]"
0,"chart","75_chart1","[]"
0,"chart","75_chart2","[]"
0,"chart","75_chart3","[{""text"":""computers & internet""}]"
0,"year","75_year1","[{""text"":""2008""},{""text"":""2009""}]"
0,"year","75_year2","[]"
0,"year","75_year3","[]"
0,"type-Comparison","75_type1",false
0,"type-Cause/Effect","75_type1",false
0,"type-Global Pattern","75_type1",true
0,"type","75_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","75_type2",false
0,"type-Cause/Effect","75_type2",false
0,"type-Global Pattern","75_type2",true
0,"type","75_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","75_type3",false
0,"type-Cause/Effect","75_type3",false
0,"type-Global Pattern","75_type3",true
0,"type","75_type3","[{""text"":""Global Pattern""}]"
0,"chart","76_chart1","[{""text"":""computers & internet""}]"
0,"chart","76_chart2","[{""text"":""human relations""}]"
0,"chart","76_chart3","[{""text"":""Group Mention""}]"
0,"year","76_year1","[]"
0,"year","76_year2","[]"
0,"year","76_year3","[]"
0,"type-Comparison","76_type1",false
0,"type-Cause/Effect","76_type1",false
0,"type-Global Pattern","76_type1",true
0,"type","76_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","76_type2",false
0,"type-Cause/Effect","76_type2",false
0,"type-Global Pattern","76_type2",true
0,"type","76_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","76_type3",false
0,"type-Cause/Effect","76_type3",false
0,"type-Global Pattern","76_type3",true
0,"type","76_type3","[{""text"":""Global Pattern""}]"
0,"chart","77_chart1","[{""text"":""computers & internet""}]"
0,"chart","77_chart2","[{""text"":""media & arts""}]"
0,"chart","77_chart3","[{""text"":""food & drink""}]"
0,"chart","77_chart4","[]"
0,"year","77_year1","[]"
0,"year","77_year2","[]"
0,"year","77_year3","[]"
0,"year","77_year4","[]"
0,"type-Comparison","77_type1",false
0,"type-Cause/Effect","77_type1",false
0,"type-Global Pattern","77_type1",true
0,"type","77_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","77_type2",false
0,"type-Cause/Effect","77_type2",false
0,"type-Global Pattern","77_type2",true
0,"type","77_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","77_type3",false
0,"type-Cause/Effect","77_type3",false
0,"type-Global Pattern","77_type3",true
0,"type","77_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","77_type4",false
0,"type-Cause/Effect","77_type4",false
0,"type-Global Pattern","77_type4",true
0,"type","77_type4","[{""text"":""Global Pattern""}]"
0,"chart","78_chart1","[{""text"":""computers & internet""},{""text"":""technology""}]"
0,"chart","78_chart2","[]"
0,"chart","78_chart3","[]"
0,"year","78_year1","[]"
0,"year","78_year2","[{""text"":""2008""},{""text"":""2009""}]"
0,"year","78_year3","[]"
0,"type-Comparison","78_type1",false
0,"type-Cause/Effect","78_type1",true
0,"type-Global Pattern","78_type1",true
0,"type","78_type1","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","78_type2",false
0,"type-Cause/Effect","78_type2",true
0,"type-Global Pattern","78_type2",true
0,"type","78_type2","[{""text"":""Cause/Effect""},{""text"":""Global Pattern""}]"
0,"type-Comparison","78_type3",false
0,"type-Cause/Effect","78_type3",false
0,"type-Global Pattern","78_type3",false
0,"type","78_type3","[]"
0,"chart","79_chart1","[{""text"":""computers & internet""}]"
0,"chart","79_chart2","[{""text"":""religion & philosophy""}]"
0,"chart","79_chart3","[{""text"":""health & fitness""}]"
0,"year","79_year1","[]"
0,"year","79_year2","[]"
0,"year","79_year3","[]"
0,"type-Comparison","79_type1",false
0,"type-Cause/Effect","79_type1",false
0,"type-Global Pattern","79_type1",true
0,"type","79_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","79_type2",false
0,"type-Cause/Effect","79_type2",false
0,"type-Global Pattern","79_type2",true
0,"type","79_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","79_type3",false
0,"type-Cause/Effect","79_type3",false
0,"type-Global Pattern","79_type3",true
0,"type","79_type3","[{""text"":""Global Pattern""}]"
0,"chart","80_chart1","[{""text"":""computers & internet""}]"
0,"chart","80_chart2","[{""text"":""religion & philosophy""}]"
0,"chart","80_chart3","[{""text"":""human relations""}]"
0,"chart","80_chart4","[]"
0,"year","80_year1","[]"
0,"year","80_year2","[]"
0,"year","80_year3","[]"
0,"year","80_year4","[]"
0,"type-Comparison","80_type1",false
0,"type-Cause/Effect","80_type1",false
0,"type-Global Pattern","80_type1",true
0,"type","80_type1","[{""text"":""Global Pattern""}]"
0,"type-Comparison","80_type2",false
0,"type-Cause/Effect","80_type2",false
0,"type-Global Pattern","80_type2",true
0,"type","80_type2","[{""text"":""Global Pattern""}]"
0,"type-Comparison","80_type3",false
0,"type-Cause/Effect","80_type3",false
0,"type-Global Pattern","80_type3",true
0,"type","80_type3","[{""text"":""Global Pattern""}]"
0,"type-Comparison","80_type4",false
0,"type-Cause/Effect","80_type4",false
0,"type-Global Pattern","80_type4",true
0,"type","80_type4","[{""text"":""Global Pattern""}]"
0,"chart","81_chart1","[{""text"":""computers & internet""}]"
0,"chart","81_chart2","[{""text"":""media & arts""}]"
0,"chart","81_chart3","[{""text"":""work & money""}]"
0,"chart","81_chart4","[]"
